customer_id,first_name,last_name,email,phone,has_email,has_phone,has_contact,city,last_purchase_date,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment
4431.0,Ragnar,Ilves,ragnar.ilves@gmail.com,+37253093405,True,True,True,Tallinn,2023-12-22,434,5,1647.94,1,5,5,11,Loyal
4432.0,Kati,Rand,kati.rand@hot.ee,+37258141103,True,True,True,Tallinn,2024-12-01,89,5,802.4499999999999,4,5,3,12,Loyal
4433.0,Mart,Värk,,+37284601256,False,True,True,Valga,2023-05-20,650,1,55.04,1,1,1,3,Lost
4434.0,Urmas,Põld,urmas.pold@telia.ee,+37252268003,True,True,True,Tallinn,2023-09-13,534,1,181.68,1,1,1,3,Lost
4436.0,Andres,Kask,andres.kask@hot.ee,+37251643788,True,True,True,Tartu,2024-10-19,132,2,635.62,3,2,3,8,Potential
4437.0,Sigrid,Sild,sigrid.sild@telia.ee,+37259343024,True,True,True,Tallinn,2024-07-15,228,2,549.02,2,2,2,6,At Risk
4438.0,Ants,Lõhmus,ants.lohmus@telia.ee,+37251424841,True,True,True,Valga,2024-11-29,91,4,284.25,4,4,1,9,Potential
4439.0,Kalev,Toom,kalev.toom@yahoo.com,+37251308764,True,True,True,Kuressaare,2024-09-29,152,5,1439.3500000000001,3,5,5,13,VIP Champions
4441.0,Grete,Toom,grete.toom@telia.ee,+37289421885,True,True,True,Tartu,2024-06-27,246,4,1385.1,2,4,4,10,Loyal
4442.0,Priit,Arro,priit.arro@yahoo.com,+37251765325,True,True,True,Tallinn,2024-09-14,167,2,313.98,3,2,1,6,At Risk
4443.0,Anna,Kuusk,anna.kuusk@mail.ee,+37254869822,True,True,True,Haapsalu,2024-11-29,91,5,873.86,4,5,3,12,Loyal
4444.0,Ragnar,Rosin,ragnar.rosin@telia.ee,+37254239470,True,True,True,Tallinn,2023-01-14,776,1,501.69,1,1,2,4,At Risk
4446.0,Siim,Hurt,siim.hurt@mail.ee,+37255524804,True,True,True,Haapsalu,2024-12-30,60,4,1279.01,4,4,4,12,Loyal
4447.0,Margus,Mets,margus.mets@hot.ee,+37255869976,True,True,True,Tallinn,2024-12-22,68,3,888.6600000000001,4,3,3,10,Loyal
4450.0,Tiina,Kukk,tiina.kukk@yahoo.com,+37251368971,True,True,True,Pärnu,2026-04-14,-410,7,1636.6100000000001,5,5,5,15,VIP Champions
4451.0,Katrin,Värk,katrin.vark@yahoo.com,+37284700979,True,True,True,Haapsalu,2025-02-16,12,8,2560.35,5,5,5,15,VIP Champions
4452.0,Grete,Tamm,grete.tamm@hot.ee,+37252997569,True,True,True,Paide,2024-12-13,77,6,2343.75,4,5,5,14,VIP Champions
4453.0,Tõnu,Must,tonu.must2@gmail.com,+37257084001,True,True,True,Tartu,2024-08-28,184,1,138.78,3,1,1,5,At Risk
4454.0,Indrek,Männik,indrek.mannik@hot.ee,+37259651531,True,True,True,Tallinn,2024-12-07,83,9,2761.4900000000002,4,5,5,14,VIP Champions
4457.0,Maris,Kuusk,maris.kuusk@outlook.com,+37283584963,True,True,True,Tartu,2024-05-27,277,1,536.8,2,1,2,5,At Risk
4458.0,Kadri,Rebane,kadri.rebane@hot.ee,+37255692650,True,True,True,Tallinn,2024-05-21,283,4,1808.5299999999997,2,4,5,11,Loyal
4459.0,Ragnar,Kuusik,ragnar.kuusik@outlook.com,+37282044761,True,True,True,Tallinn,2025-01-03,56,3,553.72,5,3,2,10,Loyal
4460.0,Anu,Pihl,anu.pihl@gmail.com,+37255342260,True,True,True,Viljandi,2024-05-04,300,3,235.13,2,3,1,6,At Risk
4461.0,Tiina,Kukk,tiina.kukk@telia.ee,+37257598054,True,True,True,Tallinn,2024-11-26,94,5,2231.57,4,5,5,14,VIP Champions
4463.0,Kristiina,Põld,kristiina.pold@yahoo.com,+37254862341,True,True,True,Pärnu,2024-04-17,317,3,1058.61,2,3,4,9,Potential
4464.0,Ragnar,Tamm,ragnar.tamm@outlook.com,+37252396641,True,True,True,Pärnu,2025-02-11,17,5,1378.72,5,5,4,14,VIP Champions
4465.0,Heli,Orav,heli.orav@yahoo.com,+37288936791,True,True,True,Haapsalu,2024-06-19,254,1,442.12,2,1,2,5,At Risk
4466.0,Ants,Kaalep,ants.kaalep@mail.ee,+37251693554,True,True,True,Tallinn,2025-02-18,10,5,2077.06,5,5,5,15,VIP Champions
4467.0,Sigrid,Teder,sigrid.teder@outlook.com,+37253993181,True,True,True,Tallinn,2024-10-03,148,2,734.6700000000001,3,2,3,8,Potential
4468.0,Eha,Rosin,eha.rosin@hot.ee,+37251364594,True,True,True,Valga,2024-08-30,182,6,991.69,3,5,4,12,Loyal
4469.0,Marika,Raid,marika.raid@gmail.com,+37258866284,True,True,True,Pärnu,2024-08-13,199,3,394.81,3,3,2,8,Potential
4470.0,Maris,Aas,maris.aas@gmail.com,+37254208857,True,True,True,Tallinn,2024-06-10,263,3,228.55,2,3,1,6,At Risk
4471.0,Liis,Aas,liis.aas@hot.ee,+37256277839,True,True,True,Tartu,2025-01-11,48,1,110.02,5,1,1,7,Potential
4473.0,Terje,Vaher,terje.vaher@gmail.com,+37254419684,True,True,True,Tallinn,2024-12-30,60,4,564.1899999999999,4,4,2,10,Loyal
4474.0,Karin,Kivi,karin.kivi@outlook.com,+37257822052,True,True,True,Valga,2025-01-06,53,1,590.73,5,1,2,8,Potential
4475.0,Madis,Puusepp,madis.puusepp@mail.ee,+37256754927,True,True,True,Tallinn,2024-11-20,100,3,516.6,4,3,2,9,Potential
4476.0,Maie,Kõiv,maie.koiv2@hot.ee,+37255881423,True,True,True,Valga,2024-04-02,332,3,862.5699999999999,1,3,3,7,Potential
4477.0,Kristjan,Hurt,kristjan.hurt@hot.ee,+37283876331,True,True,True,Rakvere,2024-02-13,381,3,670.36,1,3,3,7,Potential
4478.0,Kersti,Laas,kersti.laas@gmail.com,+37281895156,True,True,True,Pärnu,2024-10-24,127,3,2066.42,3,3,5,11,Loyal
4480.0,Piret,Sild,,+37255218594,False,True,True,Tallinn,2025-01-23,36,4,1469.23,5,4,5,14,VIP Champions
4481.0,Laura,Aas,,+37259940713,False,True,True,Tartu,2024-08-17,195,3,1117.36,3,3,4,10,Loyal
4483.0,Arvo,Lepik,arvo.lepik3@telia.ee,+37252960089,True,True,True,Tallinn,2024-12-22,68,2,192.53,4,2,1,7,Potential
4484.0,Anu,Mets,anu.mets@hot.ee,+37257731583,True,True,True,Kuressaare,2025-01-01,58,6,2247.33,5,5,5,15,VIP Champions
4485.0,Elis,Talvik,elis.talvik@mail.ee,+37252078718,True,True,True,Narva,2025-02-27,1,6,1906.42,5,5,5,15,VIP Champions
4488.0,Karin,Paas,karin.paas@hot.ee,+37255392865,True,True,True,Tallinn,2024-11-21,99,3,955.0,4,3,3,10,Loyal
4489.0,Henri,Aas,henri.aas@mail.ee,+37258495276,True,True,True,Narva,2024-12-20,70,4,1221.68,4,4,4,12,Loyal
4490.0,Kristjan,Paas,kristjan.paas@hot.ee,+37254434710,True,True,True,Tallinn,2024-09-12,169,4,1468.35,3,4,5,12,Loyal
4491.0,Sander,Org,sander.org@outlook.com,+37258460315,True,True,True,Narva,2024-09-17,164,6,1678.29,3,5,5,13,VIP Champions
4493.0,Väino,Lõoke,vaino.looke2@hot.ee,+37255048413,True,True,True,Tallinn,2024-08-08,204,3,875.74,2,3,3,8,Potential
4494.0,Meelis,Sepp,meelis.sepp@mail.ee,+37253107891,True,True,True,Pärnu,2024-11-10,110,2,1329.4,4,2,4,10,Loyal
4497.0,Rain,Kivi,rain.kivi2@telia.ee,+37257734920,True,True,True,Tartu,2024-07-29,214,5,1615.75,2,5,5,12,Loyal
4498.0,Jüri,Must,juri.must@hot.ee,+37284924017,True,True,True,Pärnu,2024-06-16,257,3,732.81,2,3,3,8,Potential
4499.0,Margus,Pihl,margus.pihl@gmail.com,+37289836739,True,True,True,Tartu,2024-09-09,172,4,1277.92,3,4,4,11,Loyal
4500.0,Toomas,Oja,toomas.oja@telia.ee,+37259463439,True,True,True,Kuressaare,2024-06-14,259,1,22.7,2,1,1,4,At Risk
4501.0,Marika,Toom,,+37251083268,False,True,True,Tartu,2025-02-14,14,4,1345.91,5,4,4,13,VIP Champions
4502.0,Marit,Kõiv,marit.koiv@mail.ee,+37287494063,True,True,True,Pärnu,2024-11-26,94,1,274.5,4,1,1,6,At Risk
4503.0,Siim,Värk,siim.vark@outlook.com,+37289041857,True,True,True,Tallinn,2024-04-27,307,2,900.6,2,2,3,7,Potential
4504.0,Sander,Liiv,sander.liiv@outlook.com,+37253748738,True,True,True,Võru,2024-10-25,126,1,116.2,3,1,1,5,At Risk
4505.0,Enn,Kaalep,enn.kaalep@mail.ee,+37255904040,True,True,True,Tallinn,2025-02-20,8,3,2148.65,5,3,5,13,VIP Champions
4507.0,Kadri,Salu,kadri.salu@telia.ee,+37254186613,True,True,True,Rakvere,2024-08-06,206,3,346.07,2,3,1,6,At Risk
4508.0,Jüri,Liiv,juri.liiv@mail.ee,+37251312415,True,True,True,Tartu,2024-03-10,355,4,2041.63,1,4,5,10,Loyal
4509.0,Siim,Lill,siim.lill@gmail.com,+37254086035,True,True,True,Tallinn,2025-02-03,25,7,2405.24,5,5,5,15,VIP Champions
4510.0,Erkki,Oja,erkki.oja@outlook.com,+37281010425,True,True,True,Viljandi,2025-02-28,0,2,662.48,5,2,3,10,Loyal
4511.0,Merike,Raid,merike.raid@mail.ee,+37251184062,True,True,True,Viljandi,2023-12-12,444,3,633.45,1,4,3,8,Potential
4512.0,Kadri,Tammik,kadri.tammik@mail.ee,+37254785318,True,True,True,Pärnu,2024-05-19,285,3,755.46,2,4,3,9,Potential
4513.0,Andres,Kukk,andres.kukk@yahoo.com,+37257393431,True,True,True,Jõhvi,2024-07-29,214,3,981.4300000000001,2,4,4,10,Loyal
4514.0,Annika,Raid,annika.raid2@outlook.com,+37257843588,True,True,True,Tallinn,2024-10-27,124,4,1679.2800000000002,3,4,5,12,Loyal
4515.0,Marko,Kuusk,marko.kuusk@yahoo.com,+37257947157,True,True,True,Tallinn,2024-10-23,128,3,420.61,3,4,2,9,Potential
4516.0,Urmas,Kivi,,+37259065130,False,True,True,Tallinn,2024-06-22,251,2,475.27,2,2,2,6,At Risk
4517.0,Hille,Kask,hille.kask@hot.ee,+37256671676,True,True,True,Tartu,2024-09-20,161,4,1183.26,3,4,4,11,Loyal
4518.0,Triin,Rosin,triin.rosin@yahoo.com,+37257879523,True,True,True,Narva,2023-10-06,511,1,411.78,1,1,2,4,At Risk
4519.0,Külli,Rand,kulli.rand@hot.ee,+37283087065,True,True,True,Tallinn,2024-12-21,69,4,2508.65,4,4,5,13,VIP Champions
4520.0,Erkki,Mitt,erkki.mitt@hot.ee,+37257616272,True,True,True,Tartu,2024-02-22,372,1,664.26,1,1,3,5,At Risk
4521.0,Rasmus,Mitt,rasmus.mitt@hot.ee,+37288640536,True,True,True,Tallinn,2025-02-27,1,6,1234.0,5,5,4,14,VIP Champions
4522.0,Heli,Salu,heli.salu@mail.ee,+37289598376,True,True,True,Tartu,2024-08-24,188,3,934.78,3,4,3,10,Loyal
4523.0,Sandra,Tamm,sandra.tamm@outlook.com,+37256725924,True,True,True,Pärnu,2023-12-03,453,2,171.13,1,2,1,4,At Risk
4525.0,Tiit,Roots,tiit.roots@outlook.com,+37285001052,True,True,True,Võru,2024-08-04,208,5,1106.47,2,5,4,11,Loyal
4526.0,Jaak,Paas,jaak.paas@telia.ee,+37286849768,True,True,True,Tallinn,2023-09-10,537,1,106.69,1,1,1,3,Lost
4527.0,Jaak,Lõoke,,+37288190685,False,True,True,Tallinn,2024-11-13,107,1,138.13,4,1,1,6,At Risk
4528.0,Aivar,Mets,aivar.mets@telia.ee,+37284470269,True,True,True,Tartu,2024-04-17,317,5,2609.63,2,5,5,12,Loyal
4529.0,Maris,Kangur,maris.kangur@gmail.com,+37259301545,True,True,True,Tartu,2024-10-12,139,2,309.34000000000003,3,2,1,6,At Risk
4530.0,Ragnar,Luik,ragnar.luik2@gmail.com,+37252174214,True,True,True,Tartu,2024-12-09,81,3,1455.3100000000002,4,4,5,13,VIP Champions
4531.0,Reet,Arro,reet.arro@mail.ee,+37286683586,True,True,True,Valga,2023-05-09,661,1,41.63,1,1,1,3,Lost
4532.0,Raivo,Toom,raivo.toom@outlook.com,+37255708210,True,True,True,Paide,2024-11-30,90,1,169.9,4,1,1,6,At Risk
4533.0,Hille,Roots,hille.roots@outlook.com,+37253709552,True,True,True,Tallinn,2024-10-26,125,4,2647.0,3,4,5,12,Loyal
4534.0,Kersti,Must,,+37252570842,False,True,True,Tallinn,2024-12-09,81,7,1540.04,4,5,5,14,VIP Champions
4535.0,Nele,Paju,nele.paju@gmail.com,+37259601688,True,True,True,Tallinn,2024-12-22,68,2,882.54,4,2,3,9,Potential
4536.0,Peeter,Pärn,peeter.parn@gmail.com,+37282430615,True,True,True,Tallinn,2024-07-04,239,4,1673.47,2,4,5,11,Loyal
4538.0,Toomas,Luik,toomas.luik2@gmail.com,+37259739877,True,True,True,Tartu,2024-09-07,174,2,794.14,3,2,3,8,Potential
4539.0,Urmas,Salu,urmas.salu@hot.ee,+37255091679,True,True,True,Tallinn,2024-06-14,259,4,1304.26,2,4,4,10,Loyal
4541.0,Liis,Ilves,,+37253563279,False,True,True,Tallinn,2024-03-21,344,2,647.62,1,2,3,6,At Risk
4542.0,Maie,Rosin,maie.rosin@outlook.com,+37284226543,True,True,True,Tartu,2024-09-15,166,5,600.8000000000001,3,5,2,10,Loyal
4543.0,Sirje,Värk,sirje.vark@gmail.com,+37288573326,True,True,True,Tallinn,2025-02-02,26,4,2250.12,5,4,5,14,VIP Champions
4544.0,Kati,Järv,kati.jarv@telia.ee,+37285060402,True,True,True,Viljandi,2023-03-18,713,3,749.32,1,4,3,8,Potential
4545.0,Peeter,Hurt,,+37284239920,False,True,True,Tallinn,2024-08-09,203,2,398.87,2,2,2,6,At Risk
4546.0,Andres,Vaher,andres.vaher@hot.ee,+37288681423,True,True,True,Tartu,2024-09-28,153,2,707.12,3,2,3,8,Potential
4548.0,Sandra,Sild,sandra.sild@gmail.com,+37281239441,True,True,True,Viljandi,2024-11-29,91,2,296.58,4,2,1,7,Potential
4549.0,Kristiina,Liiv,kristiina.liiv@gmail.com,+37256824723,True,True,True,Rakvere,2024-03-21,344,6,1033.4,1,5,4,10,Loyal
4551.0,Siim,Kask,siim.kask@gmail.com,+37281601623,True,True,True,Tartu,2024-07-09,234,2,599.86,2,2,2,6,At Risk
4552.0,Terje,Koppel,terje.koppel@outlook.com,+37258005797,True,True,True,Narva,2024-04-05,329,3,1446.73,1,4,5,10,Loyal
4555.0,Maie,Paju,maie.paju@gmail.com,+37258652050,True,True,True,Tallinn,2024-04-01,333,1,201.14,1,1,1,3,Lost
4556.0,Meelis,Rand,meelis.rand@yahoo.com,+37284753467,True,True,True,Pärnu,2023-12-09,447,2,394.60999999999996,1,2,2,5,At Risk
4557.0,Tõnu,Kõiv,,+37286867254,False,True,True,Viljandi,2024-12-15,75,2,768.33,4,2,3,9,Potential
4558.0,Kadri,Nurk,kadri.nurk@mail.ee,+37259075818,True,True,True,Tartu,2025-02-19,9,4,1412.7600000000002,5,4,4,13,VIP Champions
4559.0,Mart,Sild,,+37286502420,False,True,True,Pärnu,2024-05-26,278,1,310.9,2,1,1,4,At Risk
4560.0,Aivar,Järv,aivar.jarv2@outlook.com,+37256760379,True,True,True,Tallinn,2024-08-08,204,3,1404.42,2,4,4,10,Loyal
4561.0,Ants,Koppel,ants.koppel@outlook.com,+37257251722,True,True,True,Kuressaare,2025-01-02,57,3,1373.6399999999999,5,4,4,13,VIP Champions
4562.0,Heino,Sild,heino.sild@telia.ee,+37253596104,True,True,True,Tallinn,2024-12-23,67,3,641.6,4,4,3,11,Loyal
4563.0,Priit,Kivi,priit.kivi@outlook.com,+37252722263,True,True,True,Tallinn,2024-08-11,201,3,892.4100000000001,3,4,3,10,Loyal
4565.0,Jüri,Paju,juri.paju@telia.ee,+37251952592,True,True,True,Tallinn,2024-11-13,107,3,1301.82,4,4,4,12,Loyal
4566.0,Tiit,Lõoke,tiit.looke2@yahoo.com,+37258856011,True,True,True,Tartu,2024-05-22,282,4,606.08,2,4,2,8,Potential
4567.0,Külli,Männik,kulli.mannik@yahoo.com,+37255863882,True,True,True,Tartu,2024-12-24,66,1,53.01,4,1,1,6,At Risk
4568.0,Sirje,Männik,sirje.mannik@gmail.com,+37258452320,True,True,True,Tallinn,2025-01-19,40,1,1374.35,5,1,4,10,Loyal
4569.0,Mihkel,Värk,mihkel.vark@telia.ee,+37259459083,True,True,True,Tallinn,2024-04-28,306,5,928.55,2,5,3,10,Loyal
4570.0,Kevin,Raid,kevin.raid@hot.ee,+37286351489,True,True,True,Pärnu,2024-07-12,231,4,878.5600000000001,2,4,3,9,Potential
4571.0,Sander,Talvik,sander.talvik@telia.ee,+37254156568,True,True,True,Narva,2024-10-26,125,6,2185.55,3,5,5,13,VIP Champions
4572.0,Merike,Lepp,merike.lepp@outlook.com,+37251238658,True,True,True,Tartu,2024-12-03,87,2,365.47,4,2,2,8,Potential
4573.0,Triin,Nurk,,+37253358039,False,True,True,Tallinn,2024-11-12,108,3,596.4100000000001,4,4,2,10,Loyal
4574.0,Terje,Männik,terje.mannik@outlook.com,+37256254522,True,True,True,Kuressaare,2024-06-10,263,1,789.39,2,1,3,6,At Risk
4577.0,Olev,Oja,olev.oja@yahoo.com,+37252327036,True,True,True,Narva,2024-06-17,256,3,710.66,2,4,3,9,Potential
4578.0,Siim,Kivi,siim.kivi2@yahoo.com,+37281969928,True,True,True,Tallinn,2024-11-11,109,3,956.39,4,4,3,11,Loyal
4579.0,Liina,Kangur,,+37251263649,False,True,True,Tartu,2024-12-25,65,2,133.47,4,2,1,7,Potential
4580.0,Merle,Põld,,+37256119180,False,True,True,Pärnu,2024-11-25,95,5,898.86,4,5,3,12,Loyal
4581.0,Marit,Puusepp,marit.puusepp@hot.ee,+37256872372,True,True,True,Tartu,2024-10-24,127,4,575.24,3,4,2,9,Potential
4582.0,Meelis,Pärn,meelis.parn@outlook.com,+37259670767,True,True,True,Pärnu,2025-02-02,26,4,1580.7199999999998,5,4,5,14,VIP Champions
4583.0,Andres,Rand,andres.rand@mail.ee,+37256028417,True,True,True,Tartu,2023-08-16,562,1,550.2,1,1,2,4,At Risk
4584.0,Katrin,Salu,katrin.salu@gmail.com,+37254605932,True,True,True,Tartu,2025-01-13,46,5,2834.7400000000002,5,5,5,15,VIP Champions
4585.0,Lauri,Männik,lauri.mannik@telia.ee,+37254040217,True,True,True,Paide,2024-12-30,60,6,3287.58,4,5,5,14,VIP Champions
4586.0,Külli,Mitt,kulli.mitt@telia.ee,+37257217970,True,True,True,Tartu,2024-12-08,82,4,917.0799999999999,4,4,3,11,Loyal
4588.0,Henri,Aas,henri.aas2@mail.ee,+37256210280,True,True,True,Pärnu,2024-12-07,83,5,1487.3999999999999,4,5,5,14,VIP Champions
4589.0,Lauri,Kangur,lauri.kangur@telia.ee,+37258202783,True,True,True,Viljandi,2025-02-20,8,7,2131.86,5,5,5,15,VIP Champions
4590.0,Jüri,Rosin,juri.rosin@yahoo.com,+37285919600,True,True,True,Tartu,2024-12-31,59,5,1568.46,4,5,5,14,VIP Champions
4591.0,Nele,Lõoke,nele.looke@mail.ee,+37283294198,True,True,True,Tartu,2024-03-18,347,2,471.84,1,2,2,5,At Risk
4592.0,Peeter,Tammik,peeter.tammik@gmail.com,+37254154305,True,True,True,Pärnu,2024-08-30,182,4,1083.49,3,4,4,11,Loyal
4593.0,Kristiina,Oja,kristiina.oja2@outlook.com,+37253012252,True,True,True,Viljandi,2024-02-28,366,4,1058.1,1,4,4,9,Potential
4595.0,Raivo,Tammik,raivo.tammik@gmail.com,+37289287264,True,True,True,Narva,2024-01-20,405,2,241.73,1,2,1,4,At Risk
4596.0,Kaido,Pärn,kaido.parn@yahoo.com,+37284306704,True,True,True,Pärnu,2024-12-29,61,2,388.53,4,2,2,8,Potential
4597.0,Terje,Lepp,terje.lepp@yahoo.com,+37281185834,True,True,True,Tartu,2024-12-21,69,7,2215.52,4,5,5,14,VIP Champions
4598.0,Tiina,Kaalep,tiina.kaalep@mail.ee,+37289278495,True,True,True,Paide,2025-02-25,3,4,1716.38,5,4,5,14,VIP Champions
4599.0,Triin,Puusepp,triin.puusepp@gmail.com,+37254685939,True,True,True,Tallinn,2025-02-11,17,6,1261.55,5,5,4,14,VIP Champions
4601.0,Meelis,Kaalep,meelis.kaalep@hot.ee,+37257072505,True,True,True,Kuressaare,2024-05-17,287,3,679.77,2,4,3,9,Potential
4602.0,Laura,Must,laura.must2@yahoo.com,+37289446207,True,True,True,Haapsalu,2024-09-11,170,5,1891.34,3,5,5,13,VIP Champions
4603.0,Piret,Lepik,piret.lepik@hot.ee,+37257354362,True,True,True,Rakvere,2024-11-28,92,5,2153.0,4,5,5,14,VIP Champions
4604.0,Liis,Veski,liis.veski@telia.ee,+37285251627,True,True,True,Tallinn,2025-02-23,5,6,1217.61,5,5,4,14,VIP Champions
4605.0,Aivar,Koppel,,+37251671191,False,True,True,Rakvere,2024-08-31,181,3,1126.08,3,4,4,11,Loyal
4606.0,Kristi,Kivi,kristi.kivi@mail.ee,+37256260532,True,True,True,Viljandi,2025-02-14,14,1,624.82,5,1,2,8,Potential
4607.0,Piret,Toom,piret.toom@yahoo.com,+37286020026,True,True,True,Pärnu,2025-01-16,43,4,885.97,5,4,3,12,Loyal
4608.0,Terje,Männik,,+37256628471,False,True,True,Tallinn,2023-09-30,517,1,241.13,1,1,1,3,Lost
4610.0,Andres,Nurk,,+37258735753,False,True,True,Tallinn,2023-08-22,556,3,501.31,1,4,2,7,Potential
4611.0,Ragnar,Kaalep,ragnar.kaalep@outlook.com,+37253210383,True,True,True,Tallinn,2025-02-28,0,4,1658.96,5,4,5,14,VIP Champions
4612.0,Kaido,Oja,kaido.oja@mail.ee,+37289941864,True,True,True,Tartu,2024-08-03,209,6,1889.9,2,5,5,12,Loyal
4613.0,Meelis,Paas,meelis.paas@telia.ee,+37252267971,True,True,True,Valga,2024-11-12,108,2,599.8199999999999,4,2,2,8,Potential
4614.0,Enn,Ilves,enn.ilves@yahoo.com,+37251585978,True,True,True,Tallinn,2024-07-02,241,2,394.03,2,2,2,6,At Risk
4615.0,Kersti,Lill,kersti.lill@yahoo.com,+37255679065,True,True,True,Narva,2025-02-01,27,6,943.9699999999999,5,5,3,13,VIP Champions
4616.0,Arvo,Paju,,+37283440226,False,True,True,Tartu,2023-08-30,548,2,1752.7199999999998,1,2,5,8,Potential
4618.0,Peeter,Kask,peeter.kask2@telia.ee,+37258063983,True,True,True,Tartu,2023-09-26,521,1,347.16,1,1,2,4,At Risk
4619.0,Urmas,Arro,urmas.arro@telia.ee,+37282072320,True,True,True,Tallinn,2025-01-16,43,1,106.82,5,1,1,7,Potential
4620.0,Grete,Põld,grete.pold@yahoo.com,+37259712201,True,True,True,Viljandi,2024-06-03,270,1,302.79,2,1,1,4,At Risk
4621.0,Piret,Raid,piret.raid@telia.ee,+37282703393,True,True,True,Pärnu,2024-11-14,106,3,1455.8600000000001,4,4,5,13,VIP Champions
4622.0,Enn,Lõhmus,,+37253299065,False,True,True,Tallinn,2025-01-10,49,1,139.74,5,1,1,7,Potential
4623.0,Raivo,Lepp,raivo.lepp@hot.ee,+37256873809,True,True,True,Tartu,2024-09-24,157,3,679.6,3,4,3,10,Loyal
4624.0,Enn,Teder,enn.teder@outlook.com,+37282619866,True,True,True,Pärnu,2024-04-13,321,5,2422.9,2,5,5,12,Loyal
4625.0,Ants,Roots,ants.roots@yahoo.com,+37255162437,True,True,True,Võru,2025-02-15,13,3,777.38,5,4,3,12,Loyal
4626.0,Liis,Salu,liis.salu2@mail.ee,+37252669551,True,True,True,Pärnu,2024-09-01,180,4,731.08,3,4,3,10,Loyal
4627.0,Kristjan,Roots,kristjan.roots@outlook.com,+37259529641,True,True,True,Haapsalu,2025-02-25,3,4,2101.39,5,4,5,14,VIP Champions
4628.0,Maie,Kuusk,maie.kuusk@yahoo.com,+37259809571,True,True,True,Tallinn,2024-07-23,220,2,202.8,2,2,1,5,At Risk
4629.0,Triin,Mitt,triin.mitt2@outlook.com,+37257210745,True,True,True,Valga,2025-01-02,57,3,490.39,5,4,2,11,Loyal
4630.0,Mart,Lepik,mart.lepik@hot.ee,+37256779434,True,True,True,Narva,2024-10-25,126,1,505.02,3,1,2,6,At Risk
4631.0,Taavi,Põld,taavi.pold@outlook.com,+37255193369,True,True,True,Võru,2024-07-29,214,3,1872.52,2,4,5,11,Loyal
4632.0,Heli,Kangur,heli.kangur@mail.ee,+37287033731,True,True,True,Pärnu,2024-06-29,244,1,164.43,2,1,1,4,At Risk
4633.0,Kristi,Valk,kristi.valk@hot.ee,+37286318931,True,True,True,Tallinn,2023-07-09,600,2,506.5,1,2,2,5,At Risk
4634.0,Ülle,Laas,ulle.laas@mail.ee,+37256423107,True,True,True,Jõhvi,2024-12-20,70,5,1105.79,4,5,4,13,VIP Champions
4635.0,Margus,Hurt,margus.hurt@gmail.com,+37258900578,True,True,True,Tallinn,2024-02-17,377,3,461.24,1,4,2,7,Potential
4636.0,Reet,Rosin,,+37252558455,False,True,True,Pärnu,2025-01-21,38,3,892.39,5,4,3,12,Loyal
4637.0,Kati,Ilves,kati.ilves@yahoo.com,+37256870350,True,True,True,Tallinn,2024-12-21,69,4,1127.0900000000001,4,4,4,12,Loyal
4638.0,Henri,Lill,henri.lill@telia.ee,+37258672191,True,True,True,Haapsalu,2024-10-10,141,4,1450.05,3,4,5,12,Loyal
4639.0,Olev,Kask,olev.kask@yahoo.com,+37288881110,True,True,True,Tallinn,2024-07-30,213,3,498.46,2,4,2,8,Potential
4640.0,Rasmus,Hurt,rasmus.hurt@mail.ee,+37256771300,True,True,True,Tartu,2025-01-15,44,5,1792.58,5,5,5,15,VIP Champions
4642.0,Liis,Kask,liis.kask@mail.ee,+37253358963,True,True,True,Haapsalu,2024-12-04,86,4,1176.92,4,4,4,12,Loyal
4643.0,Rein,Kuusk,rein.kuusk@gmail.com,+37253987618,True,True,True,Tallinn,2024-04-26,308,3,824.3499999999999,2,4,3,9,Potential
4644.0,Mihkel,Talvik,mihkel.talvik@telia.ee,+37257322403,True,True,True,Tartu,2024-12-31,59,7,1677.21,4,5,5,14,VIP Champions
4647.0,Maie,Kuusk,maie.kuusk@outlook.com,+37253453918,True,True,True,Narva,2024-09-07,174,1,374.32,3,1,2,6,At Risk
4648.0,Meelis,Tammik,meelis.tammik@mail.ee,+37259079722,True,True,True,Tallinn,2023-05-17,653,1,1458.6,1,1,5,7,Potential
4649.0,Karin,Tammik,karin.tammik@telia.ee,+37288792558,True,True,True,Tartu,2024-08-04,208,1,225.28,2,1,1,4,At Risk
4650.0,Marika,Lill,marika.lill2@hot.ee,+37252043305,True,True,True,Pärnu,2025-02-20,8,1,17.97,5,1,1,7,Potential
4652.0,Olev,Mägi,olev.magi@telia.ee,+37259514072,True,True,True,Pärnu,2024-08-24,188,1,166.27,3,1,1,5,At Risk
4653.0,Madis,Paju,madis.paju@yahoo.com,+37256469939,True,True,True,Tallinn,2024-11-23,97,3,342.48,4,4,1,9,Potential
4654.0,Väino,Roots,vaino.roots@yahoo.com,+37289422213,True,True,True,Tartu,2024-07-22,221,2,660.0799999999999,2,2,3,7,Potential
4655.0,Rein,Mitt,rein.mitt@mail.ee,+37258346712,True,True,True,Narva,2024-12-14,76,1,327.28,4,1,1,6,At Risk
4656.0,Sigrid,Mitt,sigrid.mitt@telia.ee,+37251008488,True,True,True,Rakvere,2024-12-16,74,5,1101.4,4,5,4,13,VIP Champions
